open,high,low,last,close,volume,date,symbol,exchange
227.07,227.07,226.885,,227.01,,2020-06-16T22:40:00+0000,AMGN,IEXG
226.91,227.08,226.91,,227.08,,2020-06-16T22:35:00+0000,AMGN,IEXG
226.74,227.22,226.74,,227.08,,2020-06-16T22:30:00+0000,AMGN,IEXG
226.71,226.94,226.71,,226.94,,2020-06-16T22:25:00+0000,AMGN,IEXG
227.235,227.235,227.14,,227.14,,2020-06-16T22:20:00+0000,AMGN,IEXG
227.16,227.45,227.045,,227.07,,2020-06-16T22:15:00+0000,AMGN,IEXG
227.205,227.205,227.205,,227.205,,2020-06-16T22:10:00+0000,AMGN,IEXG
227.175,227.28,227.175,,227.24,,2020-06-16T22:05:00+0000,AMGN,IEXG
227.255,227.5,227.185,,227.39,,2020-06-16T22:00:00+0000,AMGN,IEXG
227.17,227.34,227.105,,227.34,,2020-06-16T21:55:00+0000,AMGN,IEXG
228.28,228.28,228.28,,228.28,,2020-06-16T21:50:00+0000,AMGN,IEXG
228.4,228.4,228.4,,228.4,,2020-06-16T21:45:00+0000,AMGN,IEXG
228.0,228.0,227.975,,227.975,,2020-06-16T21:40:00+0000,AMGN,IEXG
228.1,228.1,228.1,,228.1,,2020-06-16T21:35:00+0000,AMGN,IEXG
228.66,228.66,228.555,,228.555,,2020-06-16T21:30:00+0000,AMGN,IEXG
228.5,228.5,228.5,,228.5,,2020-06-16T21:25:00+0000,AMGN,IEXG
228.31,228.4,228.31,,228.4,,2020-06-16T21:20:00+0000,AMGN,IEXG
227.89,227.935,227.89,,227.935,,2020-06-16T21:15:00+0000,AMGN,IEXG
227.95,227.95,227.95,,227.95,,2020-06-16T21:10:00+0000,AMGN,IEXG
227.49,227.495,227.49,,227.495,,2020-06-16T21:05:00+0000,AMGN,IEXG
227.64,227.64,227.64,,227.64,,2020-06-16T21:00:00+0000,AMGN,IEXG
227.645,227.645,227.645,,227.645,,2020-06-16T20:55:00+0000,AMGN,IEXG
227.69,227.69,227.69,,227.69,,2020-06-16T20:50:00+0000,AMGN,IEXG
227.73,227.73,227.73,,227.73,,2020-06-16T20:45:00+0000,AMGN,IEXG
227.645,227.71,227.645,,227.71,,2020-06-16T20:40:00+0000,AMGN,IEXG
227.53,227.715,227.44,,227.715,,2020-06-16T20:35:00+0000,AMGN,IEXG
227.22,227.25,227.22,,227.25,,2020-06-16T20:30:00+0000,AMGN,IEXG
226.83,226.83,226.83,,226.83,,2020-06-16T20:25:00+0000,AMGN,IEXG
226.675,226.675,226.675,,226.675,,2020-06-16T20:20:00+0000,AMGN,IEXG
226.73,226.73,226.73,,226.73,,2020-06-16T20:15:00+0000,AMGN,IEXG
226.06,226.06,226.06,,226.06,,2020-06-16T20:10:00+0000,AMGN,IEXG
226.185,226.185,226.185,,226.185,,2020-06-16T20:05:00+0000,AMGN,IEXG
227.21,227.24,227.21,,227.24,,2020-06-16T20:00:00+0000,AMGN,IEXG
227.18,227.18,227.18,,227.18,,2020-06-16T19:55:00+0000,AMGN,IEXG
227.45,227.49,227.355,,227.355,,2020-06-16T19:50:00+0000,AMGN,IEXG
226.82,226.82,226.82,,226.82,,2020-06-16T19:45:00+0000,AMGN,IEXG
226.05,226.05,226.05,,226.05,,2020-06-16T19:40:00+0000,AMGN,IEXG
226.165,226.165,226.16,,226.16,,2020-06-16T19:35:00+0000,AMGN,IEXG
225.61,225.75,225.61,,225.685,,2020-06-16T19:30:00+0000,AMGN,IEXG
225.65,225.82,225.65,,225.78,,2020-06-16T19:25:00+0000,AMGN,IEXG
225.635,225.635,225.635,,225.635,,2020-06-16T19:20:00+0000,AMGN,IEXG
224.96,224.96,224.96,,224.96,,2020-06-16T19:15:00+0000,AMGN,IEXG
224.7,224.7,224.7,,224.7,,2020-06-16T19:10:00+0000,AMGN,IEXG
224.16,224.16,224.16,,224.16,,2020-06-16T19:05:00+0000,AMGN,IEXG
223.99,224.03,223.83,,223.875,,2020-06-16T19:00:00+0000,AMGN,IEXG
224.95,224.95,224.925,,224.925,,2020-06-16T18:55:00+0000,AMGN,IEXG
225.31,225.31,225.31,,225.31,,2020-06-16T18:50:00+0000,AMGN,IEXG
224.77,224.77,224.76,,224.76,,2020-06-16T18:45:00+0000,AMGN,IEXG
225.985,225.985,225.53,,225.535,,2020-06-16T18:40:00+0000,AMGN,IEXG
226.815,226.815,226.79,,226.79,,2020-06-16T18:35:00+0000,AMGN,IEXG
226.355,226.355,226.355,,226.355,,2020-06-16T18:30:00+0000,AMGN,IEXG
226.02,226.03,226.02,,226.03,,2020-06-16T18:25:00+0000,AMGN,IEXG
225.56,225.79,225.56,,225.66,,2020-06-16T18:20:00+0000,AMGN,IEXG
225.51,225.51,225.49,,225.49,,2020-06-16T18:15:00+0000,AMGN,IEXG
225.77,225.77,225.77,,225.77,,2020-06-16T18:10:00+0000,AMGN,IEXG
225.23,225.23,225.21,,225.21,,2020-06-16T18:05:00+0000,AMGN,IEXG
225.69,225.775,225.575,,225.575,,2020-06-16T18:00:00+0000,AMGN,IEXG
226.08,226.08,226.08,,226.08,,2020-06-16T17:55:00+0000,AMGN,IEXG
226.0,226.04,225.92,,225.92,,2020-06-16T17:50:00+0000,AMGN,IEXG
226.0,226.205,225.9,,226.185,,2020-06-16T17:45:00+0000,AMGN,IEXG
224.19,224.74,224.19,,224.74,,2020-06-16T17:40:00+0000,AMGN,IEXG
224.58,224.805,224.58,,224.805,,2020-06-16T17:35:00+0000,AMGN,IEXG
223.01,223.88,222.62,,223.88,,2020-06-16T17:30:00+0000,AMGN,IEXG
223.01,226.7,222.62,226.06,219.78,10289.0,2020-06-16T13:45:00+0000,AMGN,IEXG
223.01,226.7,222.62,224.74,219.78,7238.0,2020-06-16T13:40:00+0000,AMGN,IEXG
223.01,223.88,222.62,223.88,219.78,1845.0,2020-06-16T13:30:00+0000,AMGN,IEXG
215.81,221.0,213.8601,219.78,217.9,2455019.0,2020-06-16T00:00:00+0000,AMGN,IEXG
219.63,219.63,219.63,,219.63,,2020-06-15T23:55:00+0000,AMGN,IEXG
218.4,218.51,218.29,,218.51,,2020-06-15T23:50:00+0000,AMGN,IEXG
218.86,218.86,218.86,,218.86,,2020-06-15T23:45:00+0000,AMGN,IEXG
218.735,218.735,218.735,,218.735,,2020-06-15T23:40:00+0000,AMGN,IEXG
219.155,219.155,219.155,,219.155,,2020-06-15T23:35:00+0000,AMGN,IEXG
219.275,219.37,219.155,,219.155,,2020-06-15T23:30:00+0000,AMGN,IEXG
219.56,219.56,219.56,,219.56,,2020-06-15T23:25:00+0000,AMGN,IEXG
219.28,219.28,219.275,,219.275,,2020-06-15T23:20:00+0000,AMGN,IEXG
219.205,219.205,219.205,,219.205,,2020-06-15T23:15:00+0000,AMGN,IEXG
219.28,219.28,219.28,,219.28,,2020-06-15T23:10:00+0000,AMGN,IEXG
219.66,219.66,219.255,,219.255,,2020-06-15T23:05:00+0000,AMGN,IEXG
219.35,219.35,219.35,,219.35,,2020-06-15T23:00:00+0000,AMGN,IEXG
219.62,219.62,219.62,,219.62,,2020-06-15T22:55:00+0000,AMGN,IEXG
219.635,219.635,219.635,,219.635,,2020-06-15T22:50:00+0000,AMGN,IEXG
219.705,219.705,219.705,,219.705,,2020-06-15T22:45:00+0000,AMGN,IEXG
219.83,219.83,219.83,,219.83,,2020-06-15T22:40:00+0000,AMGN,IEXG
220.01,220.01,220.01,,220.01,,2020-06-15T22:35:00+0000,AMGN,IEXG
220.445,220.655,220.445,,220.655,,2020-06-15T22:30:00+0000,AMGN,IEXG
220.88,220.88,220.88,,220.88,,2020-06-15T22:25:00+0000,AMGN,IEXG
220.525,220.955,220.525,,220.955,,2020-06-15T22:20:00+0000,AMGN,IEXG
219.96,219.96,219.96,,219.96,,2020-06-15T22:15:00+0000,AMGN,IEXG
219.54,219.54,219.54,,219.54,,2020-06-15T22:10:00+0000,AMGN,IEXG
219.54,219.54,219.54,,219.54,,2020-06-15T22:05:00+0000,AMGN,IEXG
218.185,218.185,218.185,,218.185,,2020-06-15T22:00:00+0000,AMGN,IEXG
218.08,218.08,218.08,,218.08,,2020-06-15T21:55:00+0000,AMGN,IEXG
217.97,217.97,217.96,,217.96,,2020-06-15T21:50:00+0000,AMGN,IEXG
217.495,217.53,217.495,,217.53,,2020-06-15T21:45:00+0000,AMGN,IEXG
217.6,217.6,217.6,,217.6,,2020-06-15T21:40:00+0000,AMGN,IEXG
217.475,217.475,217.475,,217.475,,2020-06-15T21:35:00+0000,AMGN,IEXG
217.39,217.39,217.39,,217.39,,2020-06-15T21:30:00+0000,AMGN,IEXG
217.695,217.695,217.695,,217.695,,2020-06-15T21:25:00+0000,AMGN,IEXG
217.54,217.54,217.54,,217.54,,2020-06-15T21:20:00+0000,AMGN,IEXG
217.605,217.605,217.54,,217.54,,2020-06-15T21:15:00+0000,AMGN,IEXG
217.35,217.35,217.35,,217.35,,2020-06-15T21:10:00+0000,AMGN,IEXG
217.035,217.045,217.035,,217.045,,2020-06-15T21:05:00+0000,AMGN,IEXG
217.65,217.65,217.65,,217.65,,2020-06-15T21:00:00+0000,AMGN,IEXG
217.56,217.56,217.56,,217.56,,2020-06-15T20:55:00+0000,AMGN,IEXG
217.735,217.735,217.735,,217.735,,2020-06-15T20:50:00+0000,AMGN,IEXG
217.3,217.3,217.3,,217.3,,2020-06-15T20:45:00+0000,AMGN,IEXG
217.29,217.29,217.29,,217.29,,2020-06-15T20:40:00+0000,AMGN,IEXG
216.92,216.92,216.92,,216.92,,2020-06-15T20:35:00+0000,AMGN,IEXG
216.81,216.81,216.81,,216.81,,2020-06-15T20:30:00+0000,AMGN,IEXG
216.865,216.865,216.865,,216.865,,2020-06-15T20:25:00+0000,AMGN,IEXG
217.355,217.355,217.355,,217.355,,2020-06-15T20:20:00+0000,AMGN,IEXG
217.355,217.355,217.355,,217.355,,2020-06-15T20:15:00+0000,AMGN,IEXG
217.58,217.69,217.565,,217.69,,2020-06-15T20:10:00+0000,AMGN,IEXG
217.75,217.75,217.52,,217.52,,2020-06-15T20:05:00+0000,AMGN,IEXG
217.19,217.19,217.19,,217.19,,2020-06-15T20:00:00+0000,AMGN,IEXG
216.75,216.75,216.75,,216.75,,2020-06-15T19:55:00+0000,AMGN,IEXG
215.465,220.955,213.93,218.315,217.9,56252.0,2020-06-15T19:50:00+0000,AMGN,IEXG
217.48,217.48,217.48,,217.48,,2020-06-15T19:45:00+0000,AMGN,IEXG
217.65,217.65,217.65,,217.65,,2020-06-15T19:40:00+0000,AMGN,IEXG
217.445,217.445,217.445,,217.445,,2020-06-15T19:35:00+0000,AMGN,IEXG
215.465,220.955,213.93,219.155,217.9,53287.0,2020-06-15T19:30:00+0000,AMGN,IEXG
215.465,220.955,213.93,219.56,217.9,52543.0,2020-06-15T19:25:00+0000,AMGN,IEXG
216.86,216.86,216.86,,216.86,,2020-06-15T19:20:00+0000,AMGN,IEXG
216.695,216.695,216.695,,216.695,,2020-06-15T19:15:00+0000,AMGN,IEXG
216.95,216.95,216.9,,216.9,,2020-06-15T19:10:00+0000,AMGN,IEXG
215.465,220.955,213.93,219.65,217.9,50959.0,2020-06-15T19:05:00+0000,AMGN,IEXG
215.465,220.955,213.93,219.35,217.9,50558.0,2020-06-15T19:00:00+0000,AMGN,IEXG
217.225,217.225,217.225,,217.225,,2020-06-15T18:55:00+0000,AMGN,IEXG
216.86,216.86,216.86,,216.86,,2020-06-15T18:50:00+0000,AMGN,IEXG
215.465,220.955,213.93,219.705,217.9,49055.0,2020-06-15T18:45:00+0000,AMGN,IEXG
216.48,216.48,216.25,,216.25,,2020-06-15T18:40:00+0000,AMGN,IEXG
215.465,220.955,213.93,220.01,217.9,47500.0,2020-06-15T18:35:00+0000,AMGN,IEXG
215.465,220.955,213.93,220.445,217.9,47034.0,2020-06-15T18:30:00+0000,AMGN,IEXG
215.465,220.955,213.93,220.88,217.9,46734.0,2020-06-15T18:25:00+0000,AMGN,IEXG
215.465,220.525,213.93,220.525,217.9,46334.0,2020-06-15T18:20:00+0000,AMGN,IEXG
215.465,219.96,213.93,219.96,217.9,45832.0,2020-06-15T18:15:00+0000,AMGN,IEXG
217.8,217.8,217.8,,217.8,,2020-06-15T18:10:00+0000,AMGN,IEXG
215.465,219.54,213.93,219.54,217.9,45687.0,2020-06-15T18:05:00+0000,AMGN,IEXG
215.465,218.185,213.93,218.185,217.9,38496.0,2020-06-15T18:00:00+0000,AMGN,IEXG
216.21,216.22,216.21,,216.22,,2020-06-15T17:55:00+0000,AMGN,IEXG
215.465,217.97,213.93,217.96,217.9,35096.0,2020-06-15T17:50:00+0000,AMGN,IEXG
215.465,217.945,213.93,217.53,217.9,34066.0,2020-06-15T17:45:00+0000,AMGN,IEXG
215.465,217.945,213.93,217.6,217.9,34028.0,2020-06-15T17:40:00+0000,AMGN,IEXG
215.1,215.1,214.68,,214.725,,2020-06-15T17:35:00+0000,AMGN,IEXG
215.465,216.055,215.465,,216.05,,2020-06-15T17:30:00+0000,AMGN,IEXG
215.465,217.945,213.93,217.54,217.9,33203.0,2020-06-15T17:15:00+0000,AMGN,IEXG
215.465,217.945,213.93,217.35,217.9,31884.0,2020-06-15T17:10:00+0000,AMGN,IEXG
215.465,217.945,213.93,217.045,217.9,31388.0,2020-06-15T17:05:00+0000,AMGN,IEXG
215.465,217.945,213.93,217.29,217.9,29627.0,2020-06-15T16:40:00+0000,AMGN,IEXG
215.465,217.945,213.93,216.865,217.9,28967.0,2020-06-15T16:25:00+0000,AMGN,IEXG
215.465,217.945,213.93,217.69,217.9,28389.0,2020-06-15T16:10:00+0000,AMGN,IEXG
215.465,217.945,213.93,217.75,217.9,27489.0,2020-06-15T16:05:00+0000,AMGN,IEXG
215.465,217.945,213.93,217.65,217.9,25489.0,2020-06-15T15:40:00+0000,AMGN,IEXG
215.465,217.945,213.93,217.445,217.9,24773.0,2020-06-15T15:35:00+0000,AMGN,IEXG
215.465,217.945,213.93,217.11,217.9,23970.0,2020-06-15T15:30:00+0000,AMGN,IEXG
215.465,217.945,213.93,217.48,217.9,23770.0,2020-06-15T15:25:00+0000,AMGN,IEXG
215.465,217.945,213.93,216.695,217.9,22804.0,2020-06-15T15:15:00+0000,AMGN,IEXG
215.465,217.945,213.93,216.9,217.9,22504.0,2020-06-15T15:10:00+0000,AMGN,IEXG
215.465,217.945,213.93,216.295,217.9,20784.0,2020-06-15T14:45:00+0000,AMGN,IEXG
215.465,217.945,213.93,216.45,217.9,18416.0,2020-06-15T14:40:00+0000,AMGN,IEXG
215.465,217.945,213.93,217.17,217.9,17581.0,2020-06-15T14:35:00+0000,AMGN,IEXG
215.465,217.945,213.93,216.76,217.9,17088.0,2020-06-15T14:30:00+0000,AMGN,IEXG
218.07,218.07,218.07,,218.07,,2020-06-13T00:00:00+0000,AMGN,IEXG
217.65,217.925,217.65,,217.925,,2020-06-12T23:55:00+0000,AMGN,IEXG
218.515,218.72,218.515,,218.63,,2020-06-12T23:50:00+0000,AMGN,IEXG
217.58,217.71,217.58,,217.71,,2020-06-12T23:45:00+0000,AMGN,IEXG
217.025,217.095,216.765,,216.765,,2020-06-12T23:40:00+0000,AMGN,IEXG
216.11,216.11,216.11,,216.11,,2020-06-12T23:35:00+0000,AMGN,IEXG
216.51,216.77,216.27,,216.27,,2020-06-12T23:30:00+0000,AMGN,IEXG
216.785,216.785,216.785,,216.785,,2020-06-12T23:25:00+0000,AMGN,IEXG
217.415,217.585,217.415,,217.585,,2020-06-12T23:20:00+0000,AMGN,IEXG
217.74,217.74,217.74,,217.74,,2020-06-12T23:15:00+0000,AMGN,IEXG
217.805,217.805,217.805,,217.805,,2020-06-12T23:10:00+0000,AMGN,IEXG
217.515,217.515,217.5,,217.5,,2020-06-12T23:05:00+0000,AMGN,IEXG
217.08,217.395,217.08,,217.295,,2020-06-12T23:00:00+0000,AMGN,IEXG
217.01,217.01,216.84,,216.84,,2020-06-12T22:55:00+0000,AMGN,IEXG
216.6,216.6,216.6,,216.6,,2020-06-12T22:50:00+0000,AMGN,IEXG
216.365,216.365,216.365,,216.365,,2020-06-12T22:45:00+0000,AMGN,IEXG
216.45,216.45,216.45,,216.45,,2020-06-12T22:40:00+0000,AMGN,IEXG
216.32,216.45,216.32,,216.45,,2020-06-12T22:35:00+0000,AMGN,IEXG
216.525,216.525,216.525,,216.525,,2020-06-12T22:30:00+0000,AMGN,IEXG
215.535,215.535,215.535,,215.535,,2020-06-12T22:25:00+0000,AMGN,IEXG
215.625,215.625,215.625,,215.625,,2020-06-12T22:20:00+0000,AMGN,IEXG
215.635,215.635,215.635,,215.635,,2020-06-12T22:15:00+0000,AMGN,IEXG
215.45,215.45,215.45,,215.45,,2020-06-12T22:10:00+0000,AMGN,IEXG
215.325,215.325,214.945,,214.945,,2020-06-12T22:05:00+0000,AMGN,IEXG
214.53,214.53,214.53,,214.53,,2020-06-12T22:00:00+0000,AMGN,IEXG
215.295,215.295,215.295,,215.295,,2020-06-12T21:55:00+0000,AMGN,IEXG
215.39,215.39,215.285,,215.285,,2020-06-12T21:50:00+0000,AMGN,IEXG
216.12,216.12,216.12,,216.12,,2020-06-12T21:45:00+0000,AMGN,IEXG
215.855,215.855,215.855,,215.855,,2020-06-12T21:40:00+0000,AMGN,IEXG
216.24,216.24,216.24,,216.24,,2020-06-12T21:35:00+0000,AMGN,IEXG
217.0,217.0,217.0,,217.0,,2020-06-12T21:30:00+0000,AMGN,IEXG
216.995,216.995,216.995,,216.995,,2020-06-12T21:25:00+0000,AMGN,IEXG
216.97,216.97,216.97,,216.97,,2020-06-12T21:20:00+0000,AMGN,IEXG
217.63,217.63,217.63,,217.63,,2020-06-12T21:15:00+0000,AMGN,IEXG
217.515,217.515,217.515,,217.515,,2020-06-12T21:10:00+0000,AMGN,IEXG
217.47,217.47,217.47,,217.47,,2020-06-12T21:05:00+0000,AMGN,IEXG
217.9,217.9,217.9,,217.9,,2020-06-12T21:00:00+0000,AMGN,IEXG
217.835,217.835,217.835,,217.835,,2020-06-12T20:55:00+0000,AMGN,IEXG
217.91,217.91,217.91,,217.91,,2020-06-12T20:50:00+0000,AMGN,IEXG
217.985,218.0,217.905,,217.905,,2020-06-12T20:45:00+0000,AMGN,IEXG
218.23,218.51,218.2,,218.385,,2020-06-12T20:40:00+0000,AMGN,IEXG
218.15,218.15,218.15,,218.15,,2020-06-12T20:35:00+0000,AMGN,IEXG
218.925,218.925,218.525,,218.58,,2020-06-12T20:30:00+0000,AMGN,IEXG
218.76,218.795,218.76,,218.79,,2020-06-12T20:25:00+0000,AMGN,IEXG
219.16,219.16,219.08,,219.08,,2020-06-12T20:20:00+0000,AMGN,IEXG
219.015,219.05,219.015,,219.05,,2020-06-12T20:15:00+0000,AMGN,IEXG
219.525,219.525,219.39,,219.39,,2020-06-12T20:10:00+0000,AMGN,IEXG
220.01,220.01,220.01,,220.01,,2020-06-12T20:05:00+0000,AMGN,IEXG
219.945,219.945,219.945,,219.945,,2020-06-12T20:00:00+0000,AMGN,IEXG
219.55,219.575,219.54,,219.54,,2020-06-12T19:55:00+0000,AMGN,IEXG
219.815,219.815,219.815,,219.815,,2020-06-12T19:50:00+0000,AMGN,IEXG
219.32,219.32,219.32,,219.32,,2020-06-12T19:45:00+0000,AMGN,IEXG
219.9,219.9,219.69,,219.69,,2020-06-12T19:40:00+0000,AMGN,IEXG
219.255,219.255,219.255,,219.255,,2020-06-12T19:35:00+0000,AMGN,IEXG
218.76,218.99,218.76,,218.99,,2020-06-12T19:30:00+0000,AMGN,IEXG
217.99,218.34,217.99,,218.08,,2020-06-12T19:25:00+0000,AMGN,IEXG
217.8,217.83,217.8,,217.83,,2020-06-12T19:20:00+0000,AMGN,IEXG
218.82,218.82,218.82,,218.82,,2020-06-12T19:15:00+0000,AMGN,IEXG
218.805,218.805,218.805,,218.805,,2020-06-12T19:10:00+0000,AMGN,IEXG
218.08,218.2,218.08,,218.2,,2020-06-12T19:05:00+0000,AMGN,IEXG
219.02,219.205,219.02,,219.205,,2020-06-12T19:00:00+0000,AMGN,IEXG
218.965,219.37,218.965,,219.36,,2020-06-12T18:55:00+0000,AMGN,IEXG
219.49,219.49,219.49,,219.49,,2020-06-12T18:50:00+0000,AMGN,IEXG
219.59,219.93,219.54,,219.92,,2020-06-12T18:45:00+0000,AMGN,IEXG
220.245,220.245,220.245,,220.245,,2020-06-12T18:40:00+0000,AMGN,IEXG
220.51,220.51,220.385,,220.43,,2020-06-12T18:35:00+0000,AMGN,IEXG
220.775,220.775,220.7,,220.7,,2020-06-12T18:30:00+0000,AMGN,IEXG
220.99,220.99,220.99,,220.99,,2020-06-12T18:25:00+0000,AMGN,IEXG
220.76,220.83,220.76,,220.83,,2020-06-12T18:20:00+0000,AMGN,IEXG
220.66,220.66,220.66,,220.66,,2020-06-12T18:15:00+0000,AMGN,IEXG
221.23,221.23,221.115,,221.115,,2020-06-12T18:10:00+0000,AMGN,IEXG
220.975,220.975,220.975,,220.975,,2020-06-12T18:05:00+0000,AMGN,IEXG
221.89,221.89,221.63,,221.63,,2020-06-12T18:00:00+0000,AMGN,IEXG
220.98,220.98,220.85,,220.85,,2020-06-12T17:55:00+0000,AMGN,IEXG
219.59,219.59,219.59,,219.59,,2020-06-12T17:50:00+0000,AMGN,IEXG
221.445,221.49,221.27,,221.27,,2020-06-12T17:45:00+0000,AMGN,IEXG
220.5,220.665,220.5,,220.665,,2020-06-12T17:40:00+0000,AMGN,IEXG
221.195,221.195,220.805,,220.815,,2020-06-12T17:35:00+0000,AMGN,IEXG
221.8,221.8,220.81,,220.81,,2020-06-12T17:30:00+0000,AMGN,IEXG
218.875,218.875,218.875,,218.875,,2020-06-12T00:00:00+0000,AMGN,IEXG
219.39,219.39,219.205,,219.26,,2020-06-11T23:55:00+0000,AMGN,IEXG
219.7,220.05,219.67,,219.995,,2020-06-11T23:50:00+0000,AMGN,IEXG
220.735,220.735,220.41,,220.41,,2020-06-11T23:45:00+0000,AMGN,IEXG
219.9,220.015,219.9,,219.975,,2020-06-11T23:40:00+0000,AMGN,IEXG
219.53,219.53,219.53,,219.53,,2020-06-11T23:35:00+0000,AMGN,IEXG
219.6,219.6,219.28,,219.47,,2020-06-11T23:30:00+0000,AMGN,IEXG
219.415,219.415,219.415,,219.415,,2020-06-11T23:25:00+0000,AMGN,IEXG
219.92,220.03,219.675,,219.675,,2020-06-11T23:20:00+0000,AMGN,IEXG
219.91,220.405,219.91,,220.405,,2020-06-11T23:15:00+0000,AMGN,IEXG
221.005,221.005,220.835,,220.9,,2020-06-11T23:10:00+0000,AMGN,IEXG
221.11,221.12,221.095,,221.12,,2020-06-11T23:05:00+0000,AMGN,IEXG
220.505,220.505,220.41,,220.5,,2020-06-11T23:00:00+0000,AMGN,IEXG
220.155,220.17,220.155,,220.17,,2020-06-11T22:55:00+0000,AMGN,IEXG
221.28,221.28,221.07,,221.1,,2020-06-11T22:50:00+0000,AMGN,IEXG
221.465,221.465,221.465,,221.465,,2020-06-11T22:45:00+0000,AMGN,IEXG
221.55,221.55,221.42,,221.42,,2020-06-11T22:40:00+0000,AMGN,IEXG
221.3,221.3,221.3,,221.3,,2020-06-11T22:35:00+0000,AMGN,IEXG
221.83,221.83,221.7,,221.7,,2020-06-11T22:30:00+0000,AMGN,IEXG
222.185,222.185,222.185,,222.185,,2020-06-11T22:25:00+0000,AMGN,IEXG
221.43,221.59,221.41,,221.59,,2020-06-11T22:20:00+0000,AMGN,IEXG
221.14,221.14,221.14,,221.14,,2020-06-11T22:15:00+0000,AMGN,IEXG
221.11,221.11,221.04,,221.04,,2020-06-11T22:10:00+0000,AMGN,IEXG
220.87,221.22,220.84,,221.22,,2020-06-11T22:05:00+0000,AMGN,IEXG
221.36,221.36,220.93,,220.93,,2020-06-11T22:00:00+0000,AMGN,IEXG
221.65,221.835,221.595,,221.835,,2020-06-11T21:55:00+0000,AMGN,IEXG
250.4,252.67,245.85,247.63,255.27,106018.0,2020-07-29T19:00:00+0000,AMGN,IEXG
250.4,252.67,245.85,248.11,255.27,103678.0,2020-07-29T18:50:00+0000,AMGN,IEXG
250.4,252.67,245.85,247.895,255.27,100710.0,2020-07-29T18:40:00+0000,AMGN,IEXG
250.4,252.67,245.85,247.37,255.27,100042.0,2020-07-29T18:35:00+0000,AMGN,IEXG
250.4,252.67,245.85,247.11,255.27,99338.0,2020-07-29T18:30:00+0000,AMGN,IEXG
250.4,252.67,245.85,246.125,255.27,98289.0,2020-07-29T18:20:00+0000,AMGN,IEXG
250.4,252.67,245.85,246.69,255.27,92460.0,2020-07-29T18:10:00+0000,AMGN,IEXG
250.4,252.67,245.85,247.04,255.27,89617.0,2020-07-29T18:00:00+0000,AMGN,IEXG
250.4,252.67,245.85,247.04,255.27,88466.0,2020-07-29T17:55:00+0000,AMGN,IEXG
250.4,252.67,245.85,247.02,255.27,88116.0,2020-07-29T17:50:00+0000,AMGN,IEXG
250.4,252.67,245.85,246.96,255.27,87908.0,2020-07-29T17:45:00+0000,AMGN,IEXG
250.4,252.67,245.85,247.67,255.27,87095.0,2020-07-29T17:40:00+0000,AMGN,IEXG
250.4,252.67,245.85,247.965,255.27,86253.0,2020-07-29T17:35:00+0000,AMGN,IEXG
250.4,252.67,245.85,247.605,255.27,85443.0,2020-07-29T17:30:00+0000,AMGN,IEXG
250.4,252.67,245.85,247.93,255.27,84937.0,2020-07-29T17:25:00+0000,AMGN,IEXG
250.4,252.67,245.85,247.855,255.27,84097.0,2020-07-29T17:20:00+0000,AMGN,IEXG
250.4,252.67,245.85,247.825,255.27,83691.0,2020-07-29T17:15:00+0000,AMGN,IEXG
250.4,252.67,245.85,247.595,255.27,83384.0,2020-07-29T17:10:00+0000,AMGN,IEXG
250.4,252.67,245.85,247.645,255.27,83036.0,2020-07-29T17:05:00+0000,AMGN,IEXG
250.4,252.67,245.85,248.025,255.27,82506.0,2020-07-29T17:00:00+0000,AMGN,IEXG
250.4,252.67,245.85,247.9,255.27,81679.0,2020-07-29T16:55:00+0000,AMGN,IEXG
250.4,252.67,245.85,247.86,255.27,78088.0,2020-07-29T16:45:00+0000,AMGN,IEXG
250.4,252.67,245.85,247.82,255.27,76381.0,2020-07-29T16:40:00+0000,AMGN,IEXG
250.4,252.67,245.85,247.5,255.27,74585.0,2020-07-29T16:35:00+0000,AMGN,IEXG
250.4,252.67,245.85,247.59,255.27,71761.0,2020-07-29T16:30:00+0000,AMGN,IEXG
250.4,252.67,245.85,247.295,255.27,70170.0,2020-07-29T16:15:00+0000,AMGN,IEXG
250.4,252.67,245.85,247.425,255.27,69738.0,2020-07-29T16:10:00+0000,AMGN,IEXG
250.4,252.67,245.85,247.81,255.27,69140.0,2020-07-29T16:05:00+0000,AMGN,IEXG
250.4,252.67,245.85,248.415,255.27,68129.0,2020-07-29T16:00:00+0000,AMGN,IEXG
250.4,252.67,245.85,248.565,255.27,67095.0,2020-07-29T15:55:00+0000,AMGN,IEXG
250.4,252.67,245.85,249.27,255.27,65497.0,2020-07-29T15:50:00+0000,AMGN,IEXG
250.4,252.67,245.85,249.285,255.27,65026.0,2020-07-29T15:45:00+0000,AMGN,IEXG
250.4,252.67,245.85,249.195,255.27,63891.0,2020-07-29T15:40:00+0000,AMGN,IEXG
250.4,252.67,245.85,248.765,255.27,61498.0,2020-07-29T15:30:00+0000,AMGN,IEXG
250.4,252.67,245.85,248.18,255.27,60912.0,2020-07-29T15:25:00+0000,AMGN,IEXG
250.4,252.67,245.85,247.57,255.27,59325.0,2020-07-29T15:10:00+0000,AMGN,IEXG
250.4,252.67,245.85,247.81,255.27,58478.0,2020-07-29T15:05:00+0000,AMGN,IEXG
250.4,252.67,245.85,248.36,255.27,57270.0,2020-07-29T15:00:00+0000,AMGN,IEXG
