low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,symbol,exchange,date
119.2,121.4,174649.0,,,121.4,,,1.0,AENA.BMEX,BMEX,2020-06-25T00:00:00
120.3,120.3,250772.0,,,120.3,,,1.0,AENA.BMEX,BMEX,2020-06-24T00:00:00
121.7,123.1,94643.0,,,123.1,,,1.0,AENA.BMEX,BMEX,2020-06-23T00:00:00
123.8,126.0,125716.0,,,126.0,,,1.0,AENA.BMEX,BMEX,2020-06-22T00:00:00
124.5,124.8,936743.0,,,124.8,,,1.0,AENA.BMEX,BMEX,2020-06-19T00:00:00
125.6,127.1,272406.0,,,127.1,,,1.0,AENA.BMEX,BMEX,2020-06-18T00:00:00
126.8,128.6,606337.0,,,128.6,,,1.0,AENA.BMEX,BMEX,2020-06-17T00:00:00
125.9,127.4,225034.0,,,127.4,,,1.0,AENA.BMEX,BMEX,2020-06-16T00:00:00
119.9,125.6,569212.0,,,125.6,,,1.0,AENA.BMEX,BMEX,2020-06-15T00:00:00
122.5,124.0,688858.0,,,124.0,,,1.0,AENA.BMEX,BMEX,2020-06-12T00:00:00
123.2,123.8,1317783.0,,,123.8,,,1.0,AENA.BMEX,BMEX,2020-06-11T00:00:00
130.9,131.5,306452.0,,,131.5,,,1.0,AENA.BMEX,BMEX,2020-06-10T00:00:00
133.7,135.3,359147.0,,,135.3,,,1.0,AENA.BMEX,BMEX,2020-06-09T00:00:00
139.1,140.6,254018.0,,,140.6,,,1.0,AENA.BMEX,BMEX,2020-06-08T00:00:00
137.6,143.6,328794.0,,,143.6,,,1.0,AENA.BMEX,BMEX,2020-06-05T00:00:00
136.7,137.2,370799.0,,,137.2,,,1.0,AENA.BMEX,BMEX,2020-06-04T00:00:00
136.3,144.7,383480.0,,,144.7,,,1.0,AENA.BMEX,BMEX,2020-06-03T00:00:00
131.7,137.0,324780.0,,,137.0,,,1.0,AENA.BMEX,BMEX,2020-06-02T00:00:00
129.1,131.4,133106.0,,,131.4,,,1.0,AENA.BMEX,BMEX,2020-06-01T00:00:00
127.8,128.2,442134.0,,,128.2,,,1.0,AENA.BMEX,BMEX,2020-05-29T00:00:00
129.8,132.0,281205.0,,,132.0,,,1.0,AENA.BMEX,BMEX,2020-05-28T00:00:00
129.3,133.5,549198.0,,,133.5,,,1.0,AENA.BMEX,BMEX,2020-05-27T00:00:00
122.7,128.5,258254.0,,,128.5,,,1.0,AENA.BMEX,BMEX,2020-05-26T00:00:00
118.6,121.8,185960.0,,,121.8,,,1.0,AENA.BMEX,BMEX,2020-05-25T00:00:00
112.2,116.1,357040.0,,,116.1,,,1.0,AENA.BMEX,BMEX,2020-05-22T00:00:00
110.5,114.4,234511.0,,,114.4,,,1.0,AENA.BMEX,BMEX,2020-05-21T00:00:00
109.2,112.1,222838.0,,,112.1,,,1.0,AENA.BMEX,BMEX,2020-05-20T00:00:00
108.6,112.0,315729.0,,,112.0,,,1.0,AENA.BMEX,BMEX,2020-05-19T00:00:00
105.3,112.2,278544.0,,,112.2,,,1.0,AENA.BMEX,BMEX,2020-05-18T00:00:00
103.5,104.2,258449.0,,,104.2,,,1.0,AENA.BMEX,BMEX,2020-05-15T00:00:00
99.25,102.8,398952.0,,,102.8,,,1.0,AENA.BMEX,BMEX,2020-05-14T00:00:00
102.0,102.0,167299.0,,,102.0,,,1.0,AENA.BMEX,BMEX,2020-05-13T00:00:00
104.6,104.6,196177.0,,,104.6,,,1.0,AENA.BMEX,BMEX,2020-05-12T00:00:00
105.2,105.7,373175.0,,,105.7,,,1.0,AENA.BMEX,BMEX,2020-05-11T00:00:00
107.1,107.9,131462.0,,,107.9,,,1.0,AENA.BMEX,BMEX,2020-05-08T00:00:00
107.8,108.9,128093.0,,,108.9,,,1.0,AENA.BMEX,BMEX,2020-05-07T00:00:00
106.1,108.3,317570.0,,,108.3,,,1.0,AENA.BMEX,BMEX,2020-05-06T00:00:00
108.2,108.6,580751.0,,,108.6,,,1.0,AENA.BMEX,BMEX,2020-05-05T00:00:00
109.5,109.5,256577.0,,,109.5,,,1.0,AENA.BMEX,BMEX,2020-05-04T00:00:00
114.0,115.5,206316.0,,,115.5,,,1.0,AENA.BMEX,BMEX,2020-04-30T00:00:00
111.1,114.4,207316.0,,,114.4,,,1.0,AENA.BMEX,BMEX,2020-04-29T00:00:00
111.4,115.9,238475.0,,,115.9,,,1.0,AENA.BMEX,BMEX,2020-04-28T00:00:00
112.5,114.8,151474.0,,,114.8,,,1.0,AENA.BMEX,BMEX,2020-04-27T00:00:00
112.9,113.6,285241.0,,,113.6,,,1.0,AENA.BMEX,BMEX,2020-04-24T00:00:00
113.4,115.8,131595.0,,,115.8,,,1.0,AENA.BMEX,BMEX,2020-04-23T00:00:00
110.7,113.9,150063.0,,,113.9,,,1.0,AENA.BMEX,BMEX,2020-04-22T00:00:00
112.1,112.1,315453.0,,,112.1,,,1.0,AENA.BMEX,BMEX,2020-04-21T00:00:00
116.7,118.5,171516.0,,,118.5,,,1.0,AENA.BMEX,BMEX,2020-04-20T00:00:00
122.4,122.4,207043.0,,,122.4,,,1.0,AENA.BMEX,BMEX,2020-04-17T00:00:00
121.5,121.5,256416.0,,,121.5,,,1.0,AENA.BMEX,BMEX,2020-04-16T00:00:00
119.2,120.2,316527.0,,,120.2,,,1.0,AENA.BMEX,BMEX,2020-04-15T00:00:00
122.3,125.0,471239.0,,,125.0,,,1.0,AENA.BMEX,BMEX,2020-04-14T00:00:00
118.0,121.5,449733.0,,,121.5,,,1.0,AENA.BMEX,BMEX,2020-04-09T00:00:00
111.9,114.8,210482.0,,,1086602,,,1.0,AENA.BMEX,BMEX,2020-04-08T00:00:00
111.3,114.9,391277.0,,,1087549,,,1.0,AENA.BMEX,BMEX,2020-04-07T00:00:00
106.0,109.9,340494.0,,,1040223,,,1.0,AENA.BMEX,BMEX,2020-04-06T00:00:00
100.0,102.5,230118.0,,,97018,,,1.0,AENA.BMEX,BMEX,2020-04-03T00:00:00
98.5,100.5,281448.0,,,95125,,,1.0,AENA.BMEX,BMEX,2020-04-02T00:00:00
98.0,98.0,588146.0,,,927587,,,1.0,AENA.BMEX,BMEX,2020-04-01T00:00:00
97.86,99.52,666413.0,,,941974,,,1.0,AENA.BMEX,BMEX,2020-03-31T00:00:00
100.15,100.3,711241.0,,,949357,,,1.0,AENA.BMEX,BMEX,2020-03-30T00:00:00
105.85,105.85,256253.0,,,1001889,,,1.0,AENA.BMEX,BMEX,2020-03-27T00:00:00
108.25,113.6,160328.0,,,1075244,,,1.0,AENA.BMEX,BMEX,2020-03-26T00:00:00
102.0,110.05,283372.0,,,1041642,,,1.0,AENA.BMEX,BMEX,2020-03-25T00:00:00
99.12,106.7,348752.0,,,1009934,,,1.0,AENA.BMEX,BMEX,2020-03-24T00:00:00
101.9,102.15,420257.0,,,966868,,,1.0,AENA.BMEX,BMEX,2020-03-23T00:00:00
112.8,126.0,596659.0,,,1192612,,,1.0,AENA.BMEX,BMEX,2020-03-20T00:00:00
100.35,105.3,496021.0,,,996683,,,1.0,AENA.BMEX,BMEX,2020-03-19T00:00:00
96.3,106.25,510032.0,,,1005675,,,1.0,AENA.BMEX,BMEX,2020-03-18T00:00:00
89.5,98.54,483509.0,,,932698,,,1.0,AENA.BMEX,BMEX,2020-03-17T00:00:00
90.04,91.9,732654.0,,,86985,,,1.0,AENA.BMEX,BMEX,2020-03-16T00:00:00
106.4,108.15,642585.0,,,1023659,,,1.0,AENA.BMEX,BMEX,2020-03-13T00:00:00
103.6,103.75,734941.0,,,982012,,,1.0,AENA.BMEX,BMEX,2020-03-12T00:00:00
120.3,122.55,586529.0,,,1159957,,,1.0,AENA.BMEX,BMEX,2020-03-11T00:00:00
122.15,122.15,387161.0,,,1156171,,,1.0,AENA.BMEX,BMEX,2020-03-10T00:00:00
126.05,126.9,632015.0,,,1201131,,,1.0,AENA.BMEX,BMEX,2020-03-09T00:00:00
134.4,135.85,319776.0,,,1285844,,,1.0,AENA.BMEX,BMEX,2020-03-06T00:00:00
141.95,142.95,251580.0,,,1353047,,,1.0,AENA.BMEX,BMEX,2020-03-05T00:00:00
142.35,145.15,248997.0,,,137387,,,1.0,AENA.BMEX,BMEX,2020-03-04T00:00:00
142.1,143.0,612497.0,,,135352,,,1.0,AENA.BMEX,BMEX,2020-03-03T00:00:00
140.0,142.25,355621.0,,,1346421,,,1.0,AENA.BMEX,BMEX,2020-03-02T00:00:00
143.5,145.0,515154.0,,,137245,,,1.0,AENA.BMEX,BMEX,2020-02-28T00:00:00
148.5,150.75,322955.0,,,1426875,,,1.0,AENA.BMEX,BMEX,2020-02-27T00:00:00
149.35,154.0,463531.0,,,1457637,,,1.0,AENA.BMEX,BMEX,2020-02-26T00:00:00
155.1,155.1,328744.0,,,1468049,,,1.0,AENA.BMEX,BMEX,2020-02-25T00:00:00
157.65,158.45,383467.0,,,1499757,,,1.0,AENA.BMEX,BMEX,2020-02-24T00:00:00
166.95,167.6,136802.0,,,1586363,,,1.0,AENA.BMEX,BMEX,2020-02-21T00:00:00
167.35,167.95,114754.0,,,1589676,,,1.0,AENA.BMEX,BMEX,2020-02-20T00:00:00
168.25,169.45,97392.0,,,1603874,,,1.0,AENA.BMEX,BMEX,2020-02-19T00:00:00
166.7,168.15,80750.0,,,1591569,,,1.0,AENA.BMEX,BMEX,2020-02-18T00:00:00
167.6,167.85,67224.0,,,1588729,,,1.0,AENA.BMEX,BMEX,2020-02-17T00:00:00
166.4,168.35,112465.0,,,1593462,,,1.0,AENA.BMEX,BMEX,2020-02-14T00:00:00
165.65,166.5,181574.0,,,1575952,,,1.0,AENA.BMEX,BMEX,2020-02-13T00:00:00
168.15,168.7,95462.0,,,1596775,,,1.0,AENA.BMEX,BMEX,2020-02-12T00:00:00
168.65,169.0,123420.0,,,1599614,,,1.0,AENA.BMEX,BMEX,2020-02-11T00:00:00
168.2,168.55,144217.0,,,1595355,,,1.0,AENA.BMEX,BMEX,2020-02-10T00:00:00
168.55,169.15,356669.0,,,1601034,,,1.0,AENA.BMEX,BMEX,2020-02-07T00:00:00
169.5,170.0,193294.0,,,160908,,,1.0,AENA.BMEX,BMEX,2020-02-06T00:00:00
168.6,171.1,196985.0,,,1619491,,,1.0,AENA.BMEX,BMEX,2020-02-05T00:00:00
168.65,169.0,98989.0,,,1599614,,,1.0,AENA.BMEX,BMEX,2020-02-04T00:00:00
166.85,168.5,163586.0,,,1594882,,,1.0,AENA.BMEX,BMEX,2020-02-03T00:00:00
166.25,167.15,161503.0,,,1582104,,,1.0,AENA.BMEX,BMEX,2020-01-31T00:00:00
166.65,167.4,185789.0,,,158447,,,1.0,AENA.BMEX,BMEX,2020-01-30T00:00:00
166.25,167.4,1125399.0,,,158447,,,1.0,AENA.BMEX,BMEX,2020-01-29T00:00:00
164.9,167.15,162209.0,,,1582104,,,1.0,AENA.BMEX,BMEX,2020-01-28T00:00:00
165.45,165.5,110583.0,,,1566486,,,1.0,AENA.BMEX,BMEX,2020-01-27T00:00:00
168.5,168.5,160864.0,,,1594882,,,1.0,AENA.BMEX,BMEX,2020-01-24T00:00:00
166.6,168.5,149511.0,,,1594882,,,1.0,AENA.BMEX,BMEX,2020-01-23T00:00:00
169.7,169.75,100217.0,,,1606713,,,1.0,AENA.BMEX,BMEX,2020-01-22T00:00:00
169.65,170.0,120134.0,,,160908,,,1.0,AENA.BMEX,BMEX,2020-01-21T00:00:00
172.1,173.05,81151.0,,,1637948,,,1.0,AENA.BMEX,BMEX,2020-01-20T00:00:00
172.95,172.95,139511.0,,,1637002,,,1.0,AENA.BMEX,BMEX,2020-01-17T00:00:00
173.45,174.5,84222.0,,,1651673,,,1.0,AENA.BMEX,BMEX,2020-01-16T00:00:00
172.9,174.1,100699.0,,,1647887,,,1.0,AENA.BMEX,BMEX,2020-01-15T00:00:00
171.85,174.1,513747.0,,,1647887,,,1.0,AENA.BMEX,BMEX,2020-01-14T00:00:00
170.3,172.0,92006.0,,,162801,,,1.0,AENA.BMEX,BMEX,2020-01-13T00:00:00
170.8,171.6,160509.0,,,1624224,,,1.0,AENA.BMEX,BMEX,2020-01-10T00:00:00
168.5,170.0,486846.0,,,160908,,,1.0,AENA.BMEX,BMEX,2020-01-09T00:00:00
167.5,168.6,132555.0,,,1595828,,,1.0,AENA.BMEX,BMEX,2020-01-08T00:00:00
167.9,168.25,233436.0,,,1592516,,,1.0,AENA.BMEX,BMEX,2020-01-07T00:00:00
167.25,169.0,78239.0,,,1599614,,,1.0,AENA.BMEX,BMEX,2020-01-06T00:00:00
168.45,170.1,107824.0,,,1610026,,,1.0,AENA.BMEX,BMEX,2020-01-03T00:00:00
170.2,171.3,94143.0,,,1621384,,,1.0,AENA.BMEX,BMEX,2020-01-02T00:00:00
170.5,170.5,73393.0,,,1613812,,,1.0,AENA.BMEX,BMEX,2019-12-31T00:00:00
173.05,173.05,59692.0,,,1637948,,,1.0,AENA.BMEX,BMEX,2019-12-30T00:00:00
173.8,175.05,99094.0,,,1656879,,,1.0,AENA.BMEX,BMEX,2019-12-27T00:00:00
172.75,173.85,28263.0,,,1645521,,,1.0,AENA.BMEX,BMEX,2019-12-24T00:00:00
171.0,173.35,96654.0,,,1640788,,,1.0,AENA.BMEX,BMEX,2019-12-23T00:00:00
170.7,172.1,333138.0,,,1628956,,,1.0,AENA.BMEX,BMEX,2019-12-20T00:00:00
171.25,171.25,136484.0,,,1620911,,,1.0,AENA.BMEX,BMEX,2019-12-19T00:00:00
174.0,174.4,200732.0,,,1650726,,,1.0,AENA.BMEX,BMEX,2019-12-18T00:00:00
174.0,175.0,199757.0,,,1656405,,,1.0,AENA.BMEX,BMEX,2019-12-17T00:00:00
174.1,174.5,378546.0,,,1651673,,,1.0,AENA.BMEX,BMEX,2019-12-16T00:00:00
172.95,174.95,254505.0,,,1655932,,,1.0,AENA.BMEX,BMEX,2019-12-13T00:00:00
170.2,171.4,346028.0,,,1622331,,,1.0,AENA.BMEX,BMEX,2019-12-12T00:00:00
166.2,170.25,199446.0,,,1611446,,,1.0,AENA.BMEX,BMEX,2019-12-11T00:00:00
164.45,166.35,789906.0,,,1574532,,,1.0,AENA.BMEX,BMEX,2019-12-10T00:00:00
165.4,166.3,86270.0,,,1574058,,,1.0,AENA.BMEX,BMEX,2019-12-09T00:00:00
163.15,165.6,98974.0,,,1567433,,,1.0,AENA.BMEX,BMEX,2019-12-06T00:00:00
162.85,163.5,559912.0,,,1547556,,,1.0,AENA.BMEX,BMEX,2019-12-05T00:00:00
163.4,164.55,173979.0,,,1557494,,,1.0,AENA.BMEX,BMEX,2019-12-04T00:00:00
162.35,163.0,167831.0,,,1542823,,,1.0,AENA.BMEX,BMEX,2019-12-03T00:00:00
163.0,163.35,148562.0,,,1546136,,,1.0,AENA.BMEX,BMEX,2019-12-02T00:00:00
166.25,166.7,234224.0,,,1577845,,,1.0,AENA.BMEX,BMEX,2019-11-29T00:00:00
167.05,167.6,58728.0,,,1586363,,,1.0,AENA.BMEX,BMEX,2019-11-28T00:00:00
168.1,169.0,126107.0,,,1599614,,,1.0,AENA.BMEX,BMEX,2019-11-27T00:00:00
166.8,168.95,522109.0,,,1599141,,,1.0,AENA.BMEX,BMEX,2019-11-26T00:00:00
166.45,166.5,101138.0,,,1575952,,,1.0,AENA.BMEX,BMEX,2019-11-25T00:00:00
165.65,166.3,123779.0,,,1574058,,,1.0,AENA.BMEX,BMEX,2019-11-22T00:00:00
165.4,165.7,135611.0,,,1568379,,,1.0,AENA.BMEX,BMEX,2019-11-21T00:00:00
166.65,167.5,125495.0,,,1585417,,,1.0,AENA.BMEX,BMEX,2019-11-20T00:00:00
167.4,168.35,106097.0,,,1593462,,,1.0,AENA.BMEX,BMEX,2019-11-19T00:00:00
165.35,167.15,127675.0,,,1582104,,,1.0,AENA.BMEX,BMEX,2019-11-18T00:00:00
163.75,166.6,162959.0,,,1576898,,,1.0,AENA.BMEX,BMEX,2019-11-15T00:00:00
162.5,162.95,108987.0,,,154235,,,1.0,AENA.BMEX,BMEX,2019-11-14T00:00:00
161.85,163.35,166501.0,,,1546136,,,1.0,AENA.BMEX,BMEX,2019-11-13T00:00:00
165.7,165.9,293542.0,,,1570272,,,1.0,AENA.BMEX,BMEX,2019-11-12T00:00:00
167.2,168.5,173135.0,,,1594882,,,1.0,AENA.BMEX,BMEX,2019-11-11T00:00:00
166.75,167.5,96813.0,,,1585417,,,1.0,AENA.BMEX,BMEX,2019-11-08T00:00:00
166.35,167.8,99905.0,,,1588256,,,1.0,AENA.BMEX,BMEX,2019-11-07T00:00:00
166.25,166.4,142536.0,,,1575005,,,1.0,AENA.BMEX,BMEX,2019-11-06T00:00:00
166.15,167.4,238917.0,,,158447,,,1.0,AENA.BMEX,BMEX,2019-11-05T00:00:00
166.55,167.65,202032.0,,,1586836,,,1.0,AENA.BMEX,BMEX,2019-11-04T00:00:00
164.85,167.4,148996.0,,,158447,,,1.0,AENA.BMEX,BMEX,2019-11-01T00:00:00
163.15,164.5,172975.0,,,1557021,,,1.0,AENA.BMEX,BMEX,2019-10-31T00:00:00
163.25,164.0,226632.0,,,1552289,,,1.0,AENA.BMEX,BMEX,2019-10-30T00:00:00
166.25,168.0,186524.0,,,1590149,,,1.0,AENA.BMEX,BMEX,2019-10-29T00:00:00
163.5,166.8,176834.0,,,1578791,,,1.0,AENA.BMEX,BMEX,2019-10-28T00:00:00
163.7,165.0,91605.0,,,1561754,,,1.0,AENA.BMEX,BMEX,2019-10-25T00:00:00
162.45,164.1,152215.0,,,1553235,,,1.0,AENA.BMEX,BMEX,2019-10-24T00:00:00
164.25,164.65,189065.0,,,1558441,,,1.0,AENA.BMEX,BMEX,2019-10-23T00:00:00
167.0,167.4,146196.0,,,158447,,,1.0,AENA.BMEX,BMEX,2019-10-22T00:00:00
166.05,167.7,125533.0,,,158731,,,1.0,AENA.BMEX,BMEX,2019-10-21T00:00:00
167.5,167.95,169310.0,,,1589676,,,1.0,AENA.BMEX,BMEX,2019-10-18T00:00:00
167.2,171.0,332590.0,,,1618545,,,1.0,AENA.BMEX,BMEX,2019-10-17T00:00:00
167.5,167.5,115773.0,,,1585417,,,1.0,AENA.BMEX,BMEX,2019-10-16T00:00:00
167.75,168.65,341250.0,,,1596302,,,1.0,AENA.BMEX,BMEX,2019-10-15T00:00:00
167.25,167.95,87335.0,,,1589676,,,1.0,AENA.BMEX,BMEX,2019-10-14T00:00:00
167.0,168.75,145007.0,,,1597248,,,1.0,AENA.BMEX,BMEX,2019-10-11T00:00:00
165.0,167.15,93397.0,,,1582104,,,1.0,AENA.BMEX,BMEX,2019-10-10T00:00:00
164.45,166.4,206957.0,,,1575005,,,1.0,AENA.BMEX,BMEX,2019-10-09T00:00:00
163.75,164.45,141836.0,,,1556548,,,1.0,AENA.BMEX,BMEX,2019-10-08T00:00:00
164.25,165.55,115028.0,,,156696,,,1.0,AENA.BMEX,BMEX,2019-10-07T00:00:00
164.8,166.7,186058.0,,,1577845,,,1.0,AENA.BMEX,BMEX,2019-10-04T00:00:00
165.1,165.85,131507.0,,,1569799,,,1.0,AENA.BMEX,BMEX,2019-10-03T00:00:00
166.15,166.5,273061.0,,,1575952,,,1.0,AENA.BMEX,BMEX,2019-10-02T00:00:00
167.95,169.35,240946.0,,,1602927,,,1.0,AENA.BMEX,BMEX,2019-10-01T00:00:00
167.0,168.0,194437.0,,,1590149,,,1.0,AENA.BMEX,BMEX,2019-09-30T00:00:00
165.8,167.1,155616.0,,,1581631,,,1.0,AENA.BMEX,BMEX,2019-09-27T00:00:00
163.55,165.45,168489.0,,,1566013,,,1.0,AENA.BMEX,BMEX,2019-09-26T00:00:00
162.95,165.05,203636.0,,,1562227,,,1.0,AENA.BMEX,BMEX,2019-09-25T00:00:00
161.6,164.15,142063.0,,,1553708,,,1.0,AENA.BMEX,BMEX,2019-09-24T00:00:00
161.55,161.85,96583.0,,,1531938,,,1.0,AENA.BMEX,BMEX,2019-09-23T00:00:00
163.05,163.95,284113.0,,,1551815,,,1.0,AENA.BMEX,BMEX,2019-09-20T00:00:00
163.25,163.45,239804.0,,,1547083,,,1.0,AENA.BMEX,BMEX,2019-09-19T00:00:00
161.55,163.5,200299.0,,,1547556,,,1.0,AENA.BMEX,BMEX,2019-09-18T00:00:00
160.85,162.15,175344.0,,,1534778,,,1.0,AENA.BMEX,BMEX,2019-09-17T00:00:00
161.3,161.3,416014.0,,,1526733,,,1.0,AENA.BMEX,BMEX,2019-09-16T00:00:00
163.8,164.4,113764.0,,,1556075,,,1.0,AENA.BMEX,BMEX,2019-09-13T00:00:00
165.25,165.85,166882.0,,,1569799,,,1.0,AENA.BMEX,BMEX,2019-09-12T00:00:00
164.3,166.0,142779.0,,,1571219,,,1.0,AENA.BMEX,BMEX,2019-09-11T00:00:00
163.0,166.0,173052.0,,,1571219,,,1.0,AENA.BMEX,BMEX,2019-09-10T00:00:00
164.25,164.55,112974.0,,,1557494,,,1.0,AENA.BMEX,BMEX,2019-09-09T00:00:00
166.35,167.2,80872.0,,,1582577,,,1.0,AENA.BMEX,BMEX,2019-09-06T00:00:00
166.2,167.1,92901.0,,,1581631,,,1.0,AENA.BMEX,BMEX,2019-09-05T00:00:00
165.85,165.85,93895.0,,,1569799,,,1.0,AENA.BMEX,BMEX,2019-09-04T00:00:00
164.4,165.3,132792.0,,,1564593,,,1.0,AENA.BMEX,BMEX,2019-09-03T00:00:00
163.95,165.45,327117.0,,,1566013,,,1.0,AENA.BMEX,BMEX,2019-09-02T00:00:00
163.75,164.0,128579.0,,,1552289,,,1.0,AENA.BMEX,BMEX,2019-08-30T00:00:00
163.2,164.05,121794.0,,,1552762,,,1.0,AENA.BMEX,BMEX,2019-08-29T00:00:00
162.35,163.4,123599.0,,,1546609,,,1.0,AENA.BMEX,BMEX,2019-08-28T00:00:00
161.55,164.25,186891.0,,,1554655,,,1.0,AENA.BMEX,BMEX,2019-08-27T00:00:00
160.3,162.5,59114.0,,,1538091,,,1.0,AENA.BMEX,BMEX,2019-08-26T00:00:00
161.4,161.4,227797.0,,,1527679,,,1.0,AENA.BMEX,BMEX,2019-08-23T00:00:00
161.8,162.65,181506.0,,,1539511,,,1.0,AENA.BMEX,BMEX,2019-08-22T00:00:00
162.75,163.5,93667.0,,,1547556,,,1.0,AENA.BMEX,BMEX,2019-08-21T00:00:00
162.4,162.4,77653.0,,,1537144,,,1.0,AENA.BMEX,BMEX,2019-08-20T00:00:00
162.75,163.9,122529.0,,,1551342,,,1.0,AENA.BMEX,BMEX,2019-08-19T00:00:00
161.2,162.85,141149.0,,,1541404,,,1.0,AENA.BMEX,BMEX,2019-08-16T00:00:00
160.4,161.2,212921.0,,,1525786,,,1.0,AENA.BMEX,BMEX,2019-08-15T00:00:00
160.2,160.7,392308.0,,,1521053,,,1.0,AENA.BMEX,BMEX,2019-08-14T00:00:00
161.7,161.75,193932.0,,,1530992,,,1.0,AENA.BMEX,BMEX,2019-08-13T00:00:00
162.25,164.3,177882.0,,,1555128,,,1.0,AENA.BMEX,BMEX,2019-08-12T00:00:00
162.35,162.85,231756.0,,,1541404,,,1.0,AENA.BMEX,BMEX,2019-08-09T00:00:00
161.2,163.85,132920.0,,,1550869,,,1.0,AENA.BMEX,BMEX,2019-08-08T00:00:00
161.15,162.4,218279.0,,,1537144,,,1.0,AENA.BMEX,BMEX,2019-08-07T00:00:00
160.9,161.0,142170.0,,,1523893,,,1.0,AENA.BMEX,BMEX,2019-08-06T00:00:00
160.95,161.05,165645.0,,,1524366,,,1.0,AENA.BMEX,BMEX,2019-08-05T00:00:00
164.9,164.95,199930.0,,,156128,,,1.0,AENA.BMEX,BMEX,2019-08-02T00:00:00
162.65,167.45,213638.0,,,1584943,,,1.0,AENA.BMEX,BMEX,2019-08-01T00:00:00
163.85,164.1,310651.0,,,1553235,,,1.0,AENA.BMEX,BMEX,2019-07-31T00:00:00
168.65,169.6,463216.0,,,1605294,,,1.0,AENA.BMEX,BMEX,2019-07-30T00:00:00
170.6,171.4,328553.0,,,1622331,,,1.0,AENA.BMEX,BMEX,2019-07-29T00:00:00
170.45,171.0,191399.0,,,1618545,,,1.0,AENA.BMEX,BMEX,2019-07-26T00:00:00
171.45,171.45,165094.0,,,1622804,,,1.0,AENA.BMEX,BMEX,2019-07-25T00:00:00
173.1,174.0,120613.0,,,164694,,,1.0,AENA.BMEX,BMEX,2019-07-24T00:00:00
173.8,174.35,161697.0,,,1650253,,,1.0,AENA.BMEX,BMEX,2019-07-23T00:00:00
172.2,174.0,106906.0,,,164694,,,1.0,AENA.BMEX,BMEX,2019-07-22T00:00:00
173.4,173.5,141165.0,,,1642208,,,1.0,AENA.BMEX,BMEX,2019-07-19T00:00:00
172.85,174.1,199333.0,,,1647887,,,1.0,AENA.BMEX,BMEX,2019-07-18T00:00:00
174.8,175.6,174104.0,,,1662085,,,1.0,AENA.BMEX,BMEX,2019-07-17T00:00:00
174.25,175.55,145263.0,,,1661611,,,1.0,AENA.BMEX,BMEX,2019-07-16T00:00:00
172.95,175.0,113631.0,,,1656405,,,1.0,AENA.BMEX,BMEX,2019-07-15T00:00:00
171.95,173.2,162422.0,,,1639368,,,1.0,AENA.BMEX,BMEX,2019-07-12T00:00:00
171.35,171.95,138300.0,,,1627537,,,1.0,AENA.BMEX,BMEX,2019-07-11T00:00:00
172.35,173.1,143663.0,,,1638422,,,1.0,AENA.BMEX,BMEX,2019-07-10T00:00:00
172.8,173.8,136897.0,,,1645047,,,1.0,AENA.BMEX,BMEX,2019-07-09T00:00:00
173.15,173.5,140033.0,,,1642208,,,1.0,AENA.BMEX,BMEX,2019-07-08T00:00:00
172.5,173.35,160522.0,,,1640788,,,1.0,AENA.BMEX,BMEX,2019-07-05T00:00:00
177.0,177.55,240062.0,,,1680542,,,1.0,AENA.BMEX,BMEX,2019-07-04T00:00:00
176.85,177.15,134073.0,,,1676756,,,1.0,AENA.BMEX,BMEX,2019-07-03T00:00:00
175.75,176.25,185151.0,,,1668237,,,1.0,AENA.BMEX,BMEX,2019-07-02T00:00:00
174.3,174.6,350260.0,,,1652619,,,1.0,AENA.BMEX,BMEX,2019-07-01T00:00:00
172.35,174.3,182196.0,,,164978,,,1.0,AENA.BMEX,BMEX,2019-06-28T00:00:00
171.75,172.05,372942.0,,,1628483,,,1.0,AENA.BMEX,BMEX,2019-06-27T00:00:00
171.25,172.65,312290.0,,,1634162,,,1.0,AENA.BMEX,BMEX,2019-06-26T00:00:00
175.85,177.3,145770.0,,,1678175,,,1.0,AENA.BMEX,BMEX,2019-06-25T00:00:00
175.6,177.35,187741.0,,,1678649,,,1.0,AENA.BMEX,BMEX,2019-06-24T00:00:00
174.75,175.1,500680.0,,,1657352,,,1.0,AENA.BMEX,BMEX,2019-06-21T00:00:00
176.05,176.5,239421.0,,,1670603,,,1.0,AENA.BMEX,BMEX,2019-06-20T00:00:00
177.85,178.05,127424.0,,,1685274,,,1.0,AENA.BMEX,BMEX,2019-06-19T00:00:00
172.7,177.6,297550.0,,,1681015,,,1.0,AENA.BMEX,BMEX,2019-06-18T00:00:00
172.85,172.95,139406.0,,,1637002,,,1.0,AENA.BMEX,BMEX,2019-06-17T00:00:00
173.1,173.2,159816.0,,,1639368,,,1.0,AENA.BMEX,BMEX,2019-06-14T00:00:00
173.9,174.5,147357.0,,,1651673,,,1.0,AENA.BMEX,BMEX,2019-06-13T00:00:00
172.65,174.9,307238.0,,,1655459,,,1.0,AENA.BMEX,BMEX,2019-06-12T00:00:00
172.8,173.5,528898.0,,,1642208,,,1.0,AENA.BMEX,BMEX,2019-06-11T00:00:00
172.3,172.7,60694.0,,,1634636,,,1.0,AENA.BMEX,BMEX,2019-06-10T00:00:00
